Run,Lap,Lap time,Started at,Driver,Clean,Pit in,Pit out,Track temp,Track usage,Air temperature,Cloud cover,Air density,Air pressure,Wind velocity,Wind direction,Relative humidity,Fog level,Precipitation,Track Wetness,Fuel level,Fuel used,Fuel added,Sector 1,Sector 2,Sector 3
1,0,20.151888376,2025-12-13T16:56:17Z,Lonn Ponn,0,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,16,0.048884068,0,,,20.166666666
1,1,60.25519943237305,2025-12-13T16:56:37Z,Lonn Ponn,0,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,15.951116,0.43821874,0,31.645757935,12.577291823,11.943616908
1,2,53.132598876953125,2025-12-13T16:57:33Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,15.5128975,0.41204783,0,29.644072382,11.889449665,11.599811286
1,3,53.154998779296875,2025-12-13T16:58:26Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,15.100849,0.40440342,0,28.953698967,12.540053603,11.65624743
1,4,52.91550064086914,2025-12-13T16:59:19Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,14.696445,0.40346918,0,28.881014792,12.293686384,11.74196549
1,5,53.815101623535156,2025-12-13T17:00:12Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,14.292976,0.39440286,0,29.582759452,12.438100964,11.79580625
1,6,52.53020095825195,2025-12-13T17:01:06Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,13.898574,0.417899,0,28.989785275,11.74984436,11.793703698
1,7,51.826698303222656,2025-12-13T17:01:58Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,13.480675,0.42147464,0,28.441662176,11.636432103,11.755239054
1,8,51.810699462890625,2025-12-13T17:02:50Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,13.0592,0.42794436,0,28.265711104,11.76881199,11.765476905
1,9,51.806400299072266,2025-12-13T17:03:42Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,12.631256,0.42511246,0,28.614386492,11.59081426,11.611465914
1,10,51.39670181274414,2025-12-13T17:04:34Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,12.206143,0.42989746,0,28.022898473,11.666040678,11.694394182
1,11,51.290199279785156,2025-12-13T17:05:25Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,11.776246,0.429011,0,28.077290908,11.597943393,11.624765698000001
1,12,51.48059844970703,2025-12-13T17:06:17Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,11.347235,0.42478645,0,28.277338063,11.630716741,11.575278529
1,13,51.32709884643555,2025-12-13T17:07:08Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,10.922448,0.43212318,0,27.92718944,11.667434684,11.722042542
1,14,51.709999084472656,2025-12-13T17:07:59Z,Lonn Ponn,1,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,10.490325,0.4243327,0,28.062622326,11.745980928,11.908063412
1,15,11.294822755,2025-12-13T17:08:51Z,Lonn Ponn,0,0,0,56.111114501953125,57,26.111113,2,1.1470848,99111.05,0.89408,0,0.45000002,0,0,0,10.065992,0.05907753,0,,,11.283333333
